X_Coordinate,Y_Coordinate,Z_Coordinate,Failure_Probability,CI_Lower,CI_Upper,Node_ID
4.578896e+03,2.368425e+03,-2.973216e+03,5.243859e-03,3.965778e-03,6.521939e-03,2096
4.785470e+03,2.057843e+03,-2.967503e+03,8.292488e-03,6.984073e-03,9.600903e-03,2097
4.962776e+03,1.603686e+03,-2.963153e+03,5.568831e-03,4.288046e-03,6.849616e-03,2098
4.855228e+03,1.826321e+03,-2.965952e+03,8.388388e-03,7.078790e-03,9.697986e-03,2099
4.770099e+03,2.265401e+03,-2.982121e+03,6.639452e-03,5.349018e-03,7.929886e-03,2100
4.755255e+03,2.502760e+03,-2.985435e+03,5.399562e-03,4.120242e-03,6.678883e-03,2101
4.917752e+03,2.169011e+03,-2.977949e+03,7.120712e-03,5.825422e-03,8.416003e-03,2102
4.989846e+03,1.993800e+03,-2.976287e+03,6.256649e-03,4.969826e-03,7.543473e-03,2103
5.184529e+03,1.604363e+03,-2.972650e+03,3.924279e-03,2.656254e-03,5.192305e-03,2104
5.086828e+03,1.793102e+03,-2.974502e+03,5.191076e-03,3.913402e-03,6.468751e-03,2105
4.932519e+03,2.603796e+03,-2.996096e+03,4.145209e-03,2.875510e-03,5.414908e-03,2106
4.967526e+03,2.364310e+03,-2.992347e+03,5.619863e-03,4.338716e-03,6.901010e-03,2107
5.093741e+03,2.183722e+03,-2.987378e+03,5.658088e-03,4.376594e-03,6.939582e-03,2108
5.194773e+03,1.990229e+03,-2.985494e+03,5.372818e-03,4.093687e-03,6.651949e-03,2109
5.420142e+03,1.592783e+03,-2.982632e+03,5.298085e-03,4.019534e-03,6.576636e-03,2110
5.303118e+03,1.792933e+03,-2.984150e+03,5.200665e-03,3.922911e-03,6.478419e-03,2111
5.122075e+03,2.527533e+03,-3.003229e+03,3.992244e-03,2.723695e-03,5.260793e-03,2112
5.092328e+03,2.706828e+03,-3.004217e+03,2.974308e-03,1.715430e-03,4.233186e-03,2113
5.187282e+03,2.354345e+03,-3.000361e+03,4.358394e-03,3.087059e-03,5.629730e-03,2114
5.281427e+03,2.488993e+03,-2.998474e+03,3.783168e-03,2.516208e-03,5.050128e-03,2115
5.296177e+03,2.187352e+03,-2.996592e+03,5.313798e-03,4.035155e-03,6.592441e-03,2116
5.416143e+03,1.994234e+03,-2.994611e+03,5.895904e-03,4.612330e-03,7.179477e-03,2117
5.529954e+03,1.795146e+03,-2.993491e+03,6.206858e-03,4.920474e-03,7.493242e-03,2118
5.656609e+03,1.598402e+03,-2.992085e+03,7.141168e-03,5.845603e-03,8.436733e-03,2119
4.971198e+03,2.967236e+03,-3.000855e+03,3.578253e-03,2.313306e-03,4.843201e-03,2120
4.845964e+03,2.897788e+03,-2.994150e+03,4.259599e-03,2.989134e-03,5.530063e-03,2121
4.950986e+03,2.789331e+03,-2.994059e+03,3.641434e-03,2.375700e-03,4.907168e-03,2122
5.079139e+03,2.869064e+03,-2.999882e+03,3.334817e-03,2.072146e-03,4.597488e-03,2123
5.097789e+03,2.982246e+03,-2.995943e+03,3.145156e-03,1.884859e-03,4.405454e-03,2124
4.960577e+03,3.099889e+03,-2.997479e+03,3.585210e-03,2.320392e-03,4.850029e-03,2125
4.870584e+03,3.152779e+03,-2.998658e+03,4.926533e-03,3.651051e-03,6.202015e-03,2126
4.569053e+03,2.599245e+03,-2.977146e+03,3.990093e-03,2.721510e-03,5.258676e-03,2127
4.759950e+03,2.749991e+03,-2.986602e+03,3.663069e-03,2.397056e-03,4.929083e-03,2128
4.550981e+03,2.833816e+03,-2.989716e+03,4.582192e-03,3.309196e-03,5.855188e-03,2129
4.690192e+03,2.938840e+03,-2.996769e+03,4.975684e-03,3.699777e-03,6.251591e-03,2130
4.841808e+03,3.032629e+03,-2.991705e+03,4.923026e-03,3.647569e-03,6.198482e-03,2131
4.566972e+03,3.030135e+03,-2.997994e+03,6.840757e-03,5.548352e-03,8.133161e-03,2132
4.724205e+03,3.151466e+03,-3.002062e+03,6.758075e-03,5.466547e-03,8.049603e-03,2133
4.581584e+03,3.199630e+03,-3.003844e+03,1.049435e-02,9.154054e-03,1.183465e-02,2134
4.517765e+03,3.312699e+03,-3.009713e+03,7.082433e-03,5.787547e-03,8.377320e-03,2135
4.197059e+03,2.345529e+03,-2.954499e+03,7.154954e-03,5.859281e-03,8.450626e-03,2136
4.386927e+03,2.468447e+03,-2.965224e+03,4.979227e-03,3.703234e-03,6.255221e-03,2137
4.189392e+03,2.577718e+03,-2.972176e+03,5.903674e-03,4.620028e-03,7.187320e-03,2138
4.377585e+03,2.713328e+03,-2.982326e+03,4.584954e-03,3.311928e-03,5.857981e-03,2139
4.182040e+03,2.819679e+03,-2.987646e+03,5.784126e-03,4.501529e-03,7.066724e-03,2140
4.373120e+03,2.936389e+03,-2.993147e+03,7.123394e-03,5.828060e-03,8.418727e-03,2141
4.198566e+03,3.045447e+03,-2.997884e+03,8.311702e-03,7.003055e-03,9.620348e-03,2142
4.399225e+03,3.171796e+03,-3.000038e+03,1.165604e-02,1.029224e-02,1.301985e-02,2143
4.198483e+03,3.269073e+03,-3.007374e+03,1.228817e-02,1.090164e-02,1.367470e-02,2144
4.372025e+03,3.379942e+03,-3.017060e+03,7.229084e-03,5.932654e-03,8.525514e-03,2145
4.189780e+03,3.495352e+03,-3.027946e+03,7.439261e-03,6.140533e-03,8.737988e-03,2146
4.173178e+03,3.668409e+03,-3.038073e+03,6.604312e-03,5.314148e-03,7.894475e-03,2147
4.385384e+03,1.991584e+03,-2.945922e+03,7.766590e-03,6.464305e-03,9.068875e-03,2148
4.394974e+03,2.228435e+03,-2.947825e+03,5.759904e-03,4.477543e-03,7.042265e-03,2149
4.602247e+03,1.847992e+03,-2.942726e+03,7.113771e-03,5.818549e-03,8.408993e-03,2150
4.744531e+03,1.604429e+03,-2.940076e+03,1.085323e-02,9.506196e-03,1.220027e-02,2151
4.583526e+03,2.125249e+03,-2.956743e+03,6.336012e-03,5.048450e-03,7.623575e-03,2152
4.578899e+03,2.368418e+03,-2.960396e+03,5.094114e-03,3.817229e-03,6.370998e-03,2153
4.785479e+03,2.057805e+03,-2.954156e+03,9.127605e-03,7.808522e-03,1.044669e-02,2154
4.855228e+03,1.826273e+03,-2.951919e+03,8.855361e-03,7.539883e-03,1.017084e-02,2155
4.962773e+03,1.603639e+03,-2.948367e+03,5.102459e-03,3.825466e-03,6.379453e-03,2156
4.770106e+03,2.265382e+03,-2.969059e+03,7.038538e-03,5.744123e-03,8.332953e-03,2157
4.755257e+03,2.502745e+03,-2.972526e+03,5.219024e-03,3.941165e-03,6.496883e-03,2158
4.917753e+03,2.168985e+03,-2.964613e+03,7.288885e-03,5.991835e-03,8.585935e-03,2159
4.989847e+03,1.993750e+03,-2.962436e+03,5.988478e-03,4.704100e-03,7.272856e-03,2160
5.184521e+03,1.604306e+03,-2.957449e+03,3.177399e-03,1.915884e-03,4.438914e-03,2161
5.086826e+03,1.793044e+03,-2.959960e+03,4.807963e-03,3.533265e-03,6.082661e-03,2162
4.932511e+03,2.603768e+03,-2.983072e+03,4.307044e-03,3.036139e-03,5.577949e-03,2163
4.845978e+03,2.897763e+03,-2.982582e+03,3.871795e-03,2.604299e-03,5.139292e-03,2164
4.950987e+03,2.789280e+03,-2.981743e+03,3.755481e-03,2.488812e-03,5.022151e-03,2165
4.967524e+03,2.364284e+03,-2.979062e+03,5.802516e-03,4.519825e-03,7.085207e-03,2166
5.420133e+03,1.592721e+03,-2.967536e+03,4.746364e-03,3.472133e-03,6.020595e-03,2167
5.093743e+03,2.183693e+03,-2.973757e+03,5.391844e-03,4.112577e-03,6.671111e-03,2168
5.194773e+03,1.990170e+03,-2.971279e+03,5.021162e-03,3.744847e-03,6.297477e-03,2169
5.303110e+03,1.792864e+03,-2.969304e+03,4.718103e-03,3.444082e-03,5.992123e-03,2170
5.122065e+03,2.527506e+03,-2.989875e+03,3.775265e-03,2.508383e-03,5.042146e-03,2171
5.092315e+03,2.706753e+03,-2.991237e+03,2.718069e-03,1.462995e-03,3.973143e-03,2172
5.187278e+03,2.354313e+03,-2.986720e+03,4.003351e-03,2.734686e-03,5.272016e-03,2173
5.281419e+03,2.488957e+03,-2.984898e+03,3.413732e-03,2.149839e-03,4.677625e-03,2174
5.656620e+03,1.598324e+03,-2.977332e+03,6.942009e-03,5.648507e-03,8.235512e-03,2175
5.296172e+03,2.187312e+03,-2.982662e+03,4.961421e-03,3.685568e-03,6.237274e-03,2176
5.416138e+03,1.994167e+03,-2.980342e+03,5.494316e-03,4.214190e-03,6.774442e-03,2177
5.529956e+03,1.795072e+03,-2.978946e+03,5.868290e-03,4.584957e-03,7.151624e-03,2178
5.241697e+03,2.648310e+03,-3.000110e+03,2.889613e-03,1.631921e-03,4.147305e-03,2179
5.216562e+03,2.800088e+03,-2.997220e+03,3.089149e-03,1.829195e-03,4.349103e-03,2180
5.363320e+03,2.353813e+03,-2.995657e+03,4.200810e-03,2.930654e-03,5.470965e-03,2181
5.381612e+03,2.602144e+03,-2.996082e+03,3.012746e-03,1.753379e-03,4.272114e-03,2182
5.409158e+03,2.482467e+03,-2.994928e+03,3.527267e-03,2.262401e-03,4.792134e-03,2183
6.340191e+03,1.562916e+03,-2.979859e+03,6.782138e-03,5.490220e-03,8.074057e-03,2184
6.118725e+03,1.582850e+03,-2.983505e+03,6.805376e-03,5.513233e-03,8.097518e-03,2185
5.892102e+03,1.590775e+03,-2.987305e+03,7.267706e-03,5.970815e-03,8.564598e-03,2186
5.517648e+03,2.202860e+03,-2.991065e+03,5.069009e-03,3.792329e-03,6.345690e-03,2187
5.634772e+03,2.005386e+03,-2.989046e+03,6.153664e-03,4.867781e-03,7.439547e-03,2188
5.762689e+03,1.795795e+03,-2.987845e+03,6.967868e-03,5.674111e-03,8.261625e-03,2189
4.971223e+03,2.967219e+03,-2.989598e+03,3.613109e-03,2.347925e-03,4.878294e-03,2190
5.055224e+03,3.072172e+03,-2.994952e+03,3.225825e-03,1.964832e-03,4.486818e-03,2191
5.079148e+03,2.869022e+03,-2.987879e+03,3.143200e-03,1.882672e-03,4.403729e-03,2192
5.192699e+03,2.931546e+03,-2.994210e+03,2.462155e-03,1.214391e-03,3.709918e-03,2193
5.097813e+03,2.982225e+03,-2.984572e+03,3.168023e-03,1.907528e-03,4.428518e-03,2194
